meta_score,title,platform,date,user_score,link,esrb_rating,developers,genres
67,Phoenix Wright: Ace Attorney,WII,"Jan 11, 2010",8.6,/game/wii/phoenix-wright-ace-attorney,T,['Capcom'],"['Adventure', 'First-Person', 'Visual Novel', 'Modern', 'Modern']"
77,Trajectile,DS,"Jan 4, 2010",,/game/ds/trajectile,E,['Q-Games'],"['Action', 'General', 'General']"
,Master of Illusion Express: Psychic Camera,DS,"Dec 28, 2009",,/game/ds/master-of-illusion-express-psychic-camera,E,['Nintendo'],"['Miscellaneous', 'General', 'General']"
,Pilotwings,WII,"Dec 28, 2009",,/game/wii/pilotwings,E,['Nintendo'],"['Simulation', 'Flight', 'Civilian Plane']"
,Super Smash Bros.,WII,"Dec 21, 2009",7.9,/game/wii/super-smash-bros,E,['HAL Labs'],"['Action', 'Fighting', '3D']"
56,Eco Shooter: Plant 530,WII,"Dec 21, 2009",,/game/wii/eco-shooter-plant-530,E10+,['Intelligent Systems'],"['Action', 'Adventure', 'General', 'Shooter', 'First-Person', 'Fantasy', 'Arcade']"
,Master of Illusion Express: Matchmaker,DS,"Dec 14, 2009",,/game/ds/master-of-illusion-express-matchmaker,E,['Nintendo'],"['Miscellaneous', 'General', 'General']"
87,The Legend of Zelda: Spirit Tracks,DS,"Dec 7, 2009",8.0,/game/ds/the-legend-of-zelda-spirit-tracks,E10+,['Nintendo'],"['Action Adventure', 'Fantasy', 'Fantasy', 'Open-World']"
,Master of Illusion Express: Mind Probe,DS,"Nov 30, 2009",,/game/ds/master-of-illusion-express-mind-probe,E,['Nintendo'],"['Miscellaneous', 'General', 'General']"
,Electroplankton: Lumiloop,DS,"Nov 23, 2009",,/game/ds/electroplankton-lumiloop,E,['Nintendo'],"['Action', 'Miscellaneous', 'Rhythm', 'Music Maker', 'Music Maker', 'Music']"
,Electroplankton: Sun-Animalcule,DS,"Nov 23, 2009",,/game/ds/electroplankton-sun-animalcule,E,['Nintendo'],"['Action', 'Miscellaneous', 'Rhythm', 'Music Maker', 'Music Maker', 'Music']"
,Electroplankton: Varvoice,DS,"Nov 23, 2009",,/game/ds/electroplankton-varvoice,E,['Nintendo'],"['Action', 'Miscellaneous', 'Rhythm', 'Music Maker', 'Music Maker', 'Music']"
,Electroplankton: Marine-Crystals,DS,"Nov 23, 2009",,/game/ds/electroplankton-marine-crystals,E,['Nintendo'],"['Action', 'Miscellaneous', 'Rhythm', 'Music Maker', 'Music Maker', 'Music']"
,Electroplankton: Luminarrow,DS,"Nov 23, 2009",,/game/ds/electroplankton-luminarrow,E,['Nintendo'],"['Action', 'Miscellaneous', 'Rhythm', 'Music Maker', 'Music Maker', 'Music']"
,Super Mario Kart,WII,"Nov 23, 2009",7.4,/game/wii/super-mario-kart,E,['Nintendo'],"['Driving', 'Racing', 'Kart']"
59,Pokemon Rumble,WII,"Nov 16, 2009",8.3,/game/wii/pokemon-rumble,E10+,['Ambrella'],"['Action', ""Beat-'Em-Up"", ""Beat-'Em-Up"", '2D', '3D']"
83,Art Style: DIGIDRIVE,DS,"Nov 16, 2009",6.8,/game/ds/art-style-digidrive,E,['Q-Games'],"['Miscellaneous', 'Puzzle', 'Puzzle', 'General', 'General']"
87,New Super Mario Bros. Wii,WII,"Nov 15, 2009",8.3,/game/wii/new-super-mario-bros-wii,E,['Nintendo'],"['Action', 'Platformer', 'Platformer', '2D', '2D']"
,Electroplankton: Beatnes,DS,"Nov 9, 2009",,/game/ds/electroplankton-beatnes,E,['Nintendo'],"['Action', 'Miscellaneous', 'Rhythm', 'Music Maker', 'Music Maker', 'Music']"
,Electroplankton: Trapy,DS,"Nov 9, 2009",,/game/ds/electroplankton-trapy,E,['Nintendo'],"['Action', 'Miscellaneous', 'Rhythm', 'Music Maker', 'Music Maker', 'Music']"
,Electroplankton: Nanocarp,DS,"Nov 9, 2009",,/game/ds/electroplankton-nanocarp,E,['Nintendo'],"['Action', 'Miscellaneous', 'Rhythm', 'Music Maker', 'Music Maker', 'Music']"
,Electroplankton: Hanenbow,DS,"Nov 9, 2009",7.5,/game/ds/electroplankton-hanenbow,E,['Nintendo'],"['Action', 'Miscellaneous', 'Rhythm', 'Music Maker', 'Music Maker', 'Music']"
,Electroplankton: Rec-Rec,DS,"Nov 9, 2009",,/game/ds/electroplankton-rec-rec,E,['Nintendo'],"['Action', 'Miscellaneous', 'Rhythm', 'Music Maker', 'Music Maker', 'Music']"
70,Excitebike: World Rally,WII,"Nov 9, 2009",7.5,/game/wii/excitebike-world-rally,E,['Monster Games Inc.'],"['Driving', 'Racing', 'Arcade', 'Motorcycle', 'Other', 'Motocross', 'Motocross']"
73,Style Savvy,DS,"Nov 2, 2009",8.0,/game/ds/style-savvy,E,['syn Sophia'],"['Simulation', 'General', 'General', 'Virtual', 'Career']"
,Sparkle Snapshots,DS,"Nov 2, 2009",,/game/ds/sparkle-snapshots,,['Nintendo'],"['Miscellaneous', 'Edutainment']"
,Doc Louis's Punch-Out!!,WII,"Oct 27, 2009",8.6,/game/wii/doc-louiss-punch-out!!,E10+,['Next Level Games'],"['Sports', 'Traditional', 'Individual', 'Boxing', 'Boxing', 'Combat', 'Boxing / Martial Arts']"
,PictureBook Games: The Royal Bluff,DS,"Oct 26, 2009",,/game/ds/picturebook-games-the-royal-bluff,E,"['Nintendo', ' Grounding Inc.']","['Miscellaneous', 'Board Games', 'Board Games', 'Board / Card Game']"
,Crash-Course Domo,DS,"Oct 19, 2009",,/game/ds/crash-course-domo,E,['Suzak'],"['Driving', 'Racing', 'Arcade', 'Other', 'Other']"
,Hard-Hat Domo,DS,"Oct 19, 2009",,/game/ds/hard-hat-domo,E,['Suzak'],"['Adventure', 'Puzzle', 'Action', 'General']"
,Pro-Putt Domo,DS,"Oct 19, 2009",,/game/ds/pro-putt-domo,E,['Suzak'],"['Sports', 'Traditional', 'Individual', 'Golf', 'Arcade', 'Arcade']"
,Rock-n-Roll Domo,DS,"Oct 19, 2009",,/game/ds/rock-n-roll-domo,E,['Suzak'],"['Action', 'Miscellaneous', 'Rhythm', 'Music', 'Music']"
,White-Water Domo,DS,"Oct 19, 2009",,/game/ds/white-water-domo,E,['Suzak'],"['Driving', 'Racing', 'Arcade', 'Snow / Water', 'Other', 'Snow / Water']"
54,Pokemon Mystery Dungeon: Explorers of Sky,DS,"Oct 12, 2009",8.9,/game/ds/pokemon-mystery-dungeon-explorers-of-sky,E,['ChunSoft'],"['Role-Playing', 'General', 'Console-style RPG', 'Console-style RPG', 'Roguelike']"
74,Pinball Pulse: The Ancients Beckon,DS,"Oct 12, 2009",,/game/ds/pinball-pulse-the-ancients-beckon,E,['Fuse Games Limited'],"['Action', 'Miscellaneous', 'Parlor', 'Pinball', 'Pinball']"
80,Wii Fit Plus,WII,"Oct 4, 2009",7.4,/game/wii/wii-fit-plus,E,['Nintendo'],"['Sports', 'Miscellaneous', 'Alternative', 'General', 'Exercise / Fitness', 'Other']"
,Art Academy: Second Semester,DS,"Sep 28, 2009",,/game/ds/art-academy-second-semester,E,['Headstrong Games'],"['Miscellaneous', 'Edutainment', 'Edutainment']"
,Clubhouse Games Express: Strategy Pack,DS,"Sep 21, 2009",,/game/ds/clubhouse-games-express-strategy-pack,E,['Nintendo'],"['Miscellaneous', 'Board Games', 'Board Games', 'Board / Card Game']"
79,"You, Me, and the Cubes",WII,"Sep 21, 2009",7.0,/game/wii/you-me-and-the-cubes,E,['fyto'],"['Miscellaneous', 'Puzzle', 'Action', 'Puzzle', 'Puzzle', 'Action']"
90,Mario & Luigi: Bowser's Inside Story,DS,"Sep 14, 2009",8.8,/game/ds/mario-luigi-bowsers-inside-story,E,['Alphadream Corporation'],"['Role-Playing', 'Action RPG', 'Console-style RPG', 'Console-style RPG', 'Japanese-Style']"
,Art Academy: First Semester,DS,"Sep 14, 2009",8.0,/game/ds/art-academy-first-semester,E,['Headstrong Games'],"['Miscellaneous', 'Edutainment', 'Edutainment']"
,Clubhouse Games Express: Family Favorites,DS,"Sep 7, 2009",,/game/ds/clubhouse-games-express-family-favorites,E,['Nintendo'],"['Miscellaneous', 'Board Games', 'Board Games', 'Board / Card Game']"
,Puzzle League Express,DS,"Aug 31, 2009",,/game/ds/puzzle-league-express,E,['Nintendo'],"['Miscellaneous', 'Puzzle', 'Puzzle', 'General', 'Puzzle', 'General']"
84,Professor Layton and the Diabolical Box,DS,"Aug 24, 2009",8.6,/game/ds/professor-layton-and-the-diabolical-box,E10+,['Level 5'],"['Miscellaneous', 'Puzzle', 'Puzzle', 'General', 'Puzzle', 'General']"
91,Metroid Prime Trilogy,WII,"Aug 24, 2009",9.0,/game/wii/metroid-prime-trilogy,T,['Retro Studios'],"['Action', 'Miscellaneous', 'Shooter', 'Compilation', 'Compilation', 'First-Person', 'Sci-Fi']"
,Picture Book Games: Pop-Up Pursuit,WII,"Aug 17, 2009",,/game/wii/picture-book-games-pop-up-pursuit,E,['Grounding Inc.'],"['Miscellaneous', 'Board Games', 'Board Games', 'Board / Card Game']"
,Brain Age Express: Sudoku,DS,"Aug 17, 2009",,/game/ds/brain-age-express-sudoku,E,,"['Miscellaneous', 'Puzzle', 'Puzzle', 'General', 'Logic', 'General']"
93,Flipnote Studio,DS,"Aug 12, 2009",7.5,/game/ds/flipnote-studio,,['Nintendo'],"['Miscellaneous', 'General', 'Application']"
70,Fossil Fighters,DS,"Aug 10, 2009",8.4,/game/ds/fossil-fighters,E,['RED Entertainment'],"['Role-Playing', 'General', 'General']"
72,Rock N' Roll Climber,WII,"Aug 10, 2009",,/game/wii/rock-n-roll-climber,E,['Vitei'],"['Action', 'General', 'General']"
,Brain Age Express: Arts & Letters,DS,"Aug 10, 2009",,/game/ds/brain-age-express-arts-letters,E,,"['Miscellaneous', 'Edutainment', 'Edutainment']"
,Art Style: precipice,DS,"Aug 3, 2009",7.3,/game/ds/art-style-precipice,E,['Skip Ltd.'],"['Miscellaneous', 'Puzzle', 'Action', 'Puzzle', 'Puzzle', 'Action']"
80,Wii Sports Resort,WII,"Jul 26, 2009",8.2,/game/wii/wii-sports-resort,E,['Nintendo'],"['Sports', 'General', 'General', 'Individual', 'Athletics']"
65,Art Style: ZENGAGE,DS,"Jul 20, 2009",,/game/ds/art-style-zengage,E,['Nintendo'],"['Miscellaneous', 'Puzzle', 'Puzzle', 'Puzzle', 'Matching', 'Matching']"
77,Art Style: BASE 10,DS,"Jul 6, 2009",,/game/ds/art-style-base-10,E,['Skip Ltd.'],"['Miscellaneous', 'Puzzle', 'Action', 'Puzzle', 'Puzzle', 'Action']"
80,Bit.Trip Core,WII,"Jul 6, 2009",8.1,/game/wii/bittrip-core,E,['Gaijin Games'],"['Action', 'Miscellaneous', 'Rhythm', 'Music', 'Music']"
80,Art Style: BOXLIFE,DS,"Jun 22, 2009",6.8,/game/ds/art-style-boxlife,E,['Nintendo'],"['Miscellaneous', 'General', 'General']"
,Mario Calculator,DS,"Jun 15, 2009",5.7,/game/ds/mario-calculator,,['Nintendo'],"['Action', 'Miscellaneous', 'General', 'Edutainment']"
,Mario Clock,DS,"Jun 15, 2009",6.0,/game/ds/mario-clock,E,['Nintendo'],"['Miscellaneous', 'General', 'General', 'Application']"
82,Mario vs. Donkey Kong: Minis March Again!,DS,"Jun 8, 2009",8.0,/game/ds/mario-vs-donkey-kong-minis-march-again!,E,['Nintendo'],"['Action', 'Platformer', 'Platformer', '2D', '2D']"
75,The Legendary Starfy,DS,"Jun 7, 2009",8.4,/game/ds/the-legendary-starfy,E,['TOSE'],"['Action', 'Platformer', 'Platformer', '2D', '2D']"
69,Personal Trainer: Walking,DS,"May 26, 2009",8.3,/game/ds/personal-trainer-walking,E,['Nintendo'],"['Miscellaneous', 'General', 'Exercise / Fitness']"
,Photo Clock,DS,"May 25, 2009",,/game/ds/photo-clock,,['Nintendo'],"['Miscellaneous', 'General', 'Application']"
86,Punch-Out!!,WII,"May 18, 2009",8.6,/game/wii/punch-out!!,E10+,['Next Level Games'],"['Sports', 'Traditional', 'Individual', 'Boxing', 'Boxing', 'Combat', 'Boxing / Martial Arts']"
83,Art Style: PiCTOBiTS,DS,"May 18, 2009",7.6,/game/ds/art-style-pictobits,E,['Nintendo'],"['Miscellaneous', 'Puzzle', 'Puzzle', 'Puzzle', 'Matching', 'Matching']"
,The Legend of Zelda: Majora's Mask,WII,"May 18, 2009",8.7,/game/wii/the-legend-of-zelda-majoras-mask,E,['Nintendo'],"['Action Adventure', 'Fantasy']"
78,New Play Control! Donkey Kong Jungle Beat,WII,"May 4, 2009",8.7,/game/wii/new-play-control!-donkey-kong-jungle-beat,E10+,['Nintendo'],"['Action', 'Platformer', 'Platformer', '2D', '2D']"
,Animal Crossing Calculator,DS,"May 4, 2009",,/game/ds/animal-crossing-calculator,,['Nintendo'],"['Miscellaneous', 'Edutainment', 'Application']"
,Animal Crossing Clock,DS,"May 4, 2009",,/game/ds/animal-crossing-clock,,['Nintendo'],"['Miscellaneous', 'Edutainment', 'Application']"
51,Paper Airplane Chase,DS,"Apr 27, 2009",7.2,/game/ds/paper-airplane-chase,E,['Nintendo'],"['Miscellaneous', 'Puzzle', 'Puzzle', 'General', 'Puzzle', 'General']"
,Clubhouse Games Express: Card Classics,DS,"Apr 27, 2009",,/game/ds/clubhouse-games-express-card-classics,T,['Nintendo'],"['Miscellaneous', 'Board Games', 'Board Games', 'Board / Card Game']"
76,Dr. Mario Express,DS,"Apr 20, 2009",7.3,/game/ds/dr-mario-express,E,"['Arika', ' Nintendo']","['Miscellaneous', 'Puzzle', 'Puzzle', 'General', 'Puzzle', 'Matching', 'General']"
77,Excitebots: Trick Racing,WII,"Apr 20, 2009",8.7,/game/wii/excitebots-trick-racing,E,['Monster Games Inc.'],"['Driving', 'Racing', 'General', 'Arcade', 'Arcade', 'Automobile']"
,Master of Illusion Express: Deep Psyche,DS,"Apr 20, 2009",,/game/ds/master-of-illusion-express-deep-psyche,E,['Nintendo'],"['Miscellaneous', 'Puzzle', 'Puzzle', 'General', 'Puzzle', 'General']"
,Master of Illusion Express: Shuffle Games,DS,"Apr 13, 2009",,/game/ds/master-of-illusion-express-shuffle-games,E,['Nintendo'],"['Miscellaneous', 'Puzzle', 'Puzzle', 'General', 'Puzzle', 'General']"
83,Rhythm Heaven,DS,"Apr 5, 2009",8.3,/game/ds/rhythm-heaven,E,['Nintendo'],"['Action', 'Miscellaneous', 'Rhythm', 'Music', 'Music']"
70,Art Style: AQUIA,DS,"Apr 5, 2009",7.3,/game/ds/art-style-aquia,E,['Skip Ltd.'],"['Miscellaneous', 'Puzzle', 'Puzzle', 'General', 'Puzzle', 'General']"
,Nintendo DSi Browser,DS,"Apr 5, 2009",,/game/ds/nintendo-dsi-browser,,['Nintendo'],"['Miscellaneous', 'Web Browser', 'Application']"
,Master of Illusion Express: Funny Face,DS,"Apr 5, 2009",,/game/ds/master-of-illusion-express-funny-face,E,['Nintendo'],"['Miscellaneous', 'Puzzle', 'Puzzle', 'General', 'Puzzle', 'General']"
71,Bird & Beans,DS,"Apr 5, 2009",7.5,/game/ds/bird-beans,E,['Nintendo'],"['Action', 'General', 'General', 'Arcade']"
69,Brain Age Express: Math,DS,"Apr 5, 2009",,/game/ds/brain-age-express-math,E,['Nintendo'],"['Miscellaneous', 'Edutainment', 'Edutainment']"
53,WarioWare: Snapped!,DS,"Apr 5, 2009",5.1,/game/ds/warioware-snapped!,E,['Intelligent Systems'],"['Miscellaneous', 'Puzzle', 'Puzzle', 'General', 'Puzzle', 'Party / Minigame', 'General']"
,Super Punch-Out!!,WII,"Mar 30, 2009",8.4,/game/wii/super-punch-out!!,E,['Nintendo'],"['Sports', 'Traditional', 'Boxing']"
75,Bonsai Barber,WII,"Mar 30, 2009",7.0,/game/wii/bonsai-barber,E,['Zoonami Ltd.'],"['Simulation', 'Miscellaneous', 'Virtual Life', 'Virtual', 'Virtual Life']"
83,Pokemon Platinum Version,DS,"Mar 22, 2009",8.9,/game/ds/pokemon-platinum-version,E,['Game Freak'],"['Role-Playing', 'Console-style RPG', 'Console-style RPG', 'Trainer']"
80,Bit.Trip Beat,WII,"Mar 16, 2009",8.4,/game/wii/bittrip-beat,E,['Gaijin Games'],"['Action', 'Miscellaneous', 'Rhythm', 'Music', 'Music']"
77,New Play Control! Pikmin,WII,"Mar 9, 2009",8.6,/game/wii/new-play-control!-pikmin,E,['Nintendo'],"['Strategy', 'Real-Time', 'Fantasy', 'General', 'Fantasy']"
65,New Play Control! Mario Power Tennis,WII,"Mar 9, 2009",7.7,/game/wii/new-play-control!-mario-power-tennis,E,['Camelot Software Planning'],"['Sports', 'Traditional', 'Individual', 'Tennis', 'Tennis']"
81,Fire Emblem: Shadow Dragon,DS,"Feb 16, 2009",7.1,/game/ds/fire-emblem-shadow-dragon,E10+,['Intelligent Systems'],"['Strategy', 'Turn-Based', 'Fantasy', 'Fantasy', 'Tactics']"
56,Lonpos,WII,"Feb 2, 2009",,/game/wii/lonpos,E,['Genki'],"['Miscellaneous', 'Puzzle', 'Puzzle', 'General', 'Puzzle', 'General']"
63,Personal Trainer: Math,DS,"Jan 13, 2009",,/game/ds/personal-trainer-math,E,['Jupiter Corporation'],"['Miscellaneous', 'Edutainment', 'Edutainment']"
,Kirby's Dream Land 3,WII,"Jan 5, 2009",8.1,/game/wii/kirbys-dream-land-3,E,['Hal'],"['Action', 'Platformer', '2D']"
85,Maboshi's Arcade,WII,"Dec 29, 2008",7.9,/game/wii/maboshis-arcade,E,['Mindware'],"['Miscellaneous', 'Puzzle', 'Action', 'Puzzle', 'Puzzle', 'Action']"
,StarTropics II: Zoda's Revenge,WII,"Dec 29, 2008",,/game/wii/startropics-ii-zodas-revenge,E,['Nintendo'],"['Action Adventure', 'Modern']"
,Game & Watch Collection,DS,"Dec 15, 2008",,/game/ds/game-watch-collection,E,['Nintendo'],"['Miscellaneous', 'Compilation', 'Compilation']"
81,Personal Trainer: Cooking,DS,"Nov 24, 2008",8.2,/game/ds/personal-trainer-cooking,E,['indieszero'],"['Miscellaneous', 'General', 'General']"
73,Animal Crossing: City Folk,WII,"Nov 16, 2008",7.8,/game/wii/animal-crossing-city-folk,E,['Nintendo'],"['Simulation', 'Miscellaneous', 'Virtual Life', 'Virtual', 'Virtual Life']"
68,Pokemon Ranger: Shadows of Almia,DS,"Nov 10, 2008",8.2,/game/ds/pokemon-ranger-shadows-of-almia,E,"['HAL Labs', ' Creatures Inc.']","['Role-Playing', 'General', 'General']"
70,Art Style: ROTOHEX,WII,"Oct 27, 2008",,/game/wii/art-style-rotohex,E,['Nintendo'],"['Miscellaneous', 'Puzzle', 'Puzzle', 'General', 'Puzzle', 'General']"
63,Wii Music,WII,"Oct 20, 2008",4.7,/game/wii/wii-music,E,['Nintendo'],"['Action', 'Miscellaneous', 'Rhythm', 'Music', 'Music']"
73,Art Style: CUBELLO,WII,"Oct 13, 2008",7.6,/game/wii/art-style-cubello,E,['Nintendo'],"['Miscellaneous', 'Puzzle', 'Puzzle', 'General', 'Puzzle', 'General']"
,Mario Golf,WII,"Oct 6, 2008",,/game/wii/mario-golf,E,['Camelot Software Planning'],"['Sports', 'Traditional', 'Golf', 'Arcade']"
82,Art Style: ORBIENT,WII,"Sep 29, 2008",8.2,/game/wii/art-style-orbient,E,['Nintendo'],"['Miscellaneous', 'Puzzle', 'Puzzle', 'General', 'Puzzle', 'General']"
78,Wario Land: Shake It!,WII,"Sep 22, 2008",8.5,/game/wii/wario-land-shake-it!,E,['Good-Feel'],"['Action', 'Platformer', 'Platformer', '2D', '2D']"
76,Kirby Super Star Ultra,DS,"Sep 22, 2008",8.9,/game/ds/kirby-super-star-ultra,E,['HAL Labs'],"['Action', 'Platformer', 'Platformer', '2D', '2D']"
65,Mystery Case Files: MillionHeir,DS,"Sep 8, 2008",,/game/ds/mystery-case-files-millionheir,E,['Griptonite Games'],"['Miscellaneous', 'Adventure', 'Puzzle', 'General', 'Hidden Object', 'Puzzle']"
,Super Mario RPG: Legend of the Seven Stars,WII,"Sep 1, 2008",8.8,/game/wii/super-mario-rpg-legend-of-the-seven-stars,E,['SquareSoft'],"['Role-Playing', 'Console-style RPG']"
,Clu Clu Land,WII,"Sep 1, 2008",,/game/wii/clu-clu-land,E,['Nintendo'],"['Action', 'General']"
69,Mario Super Sluggers,WII,"Aug 25, 2008",7.8,/game/wii/mario-super-sluggers,E,['Namco Bandai Games'],"['Sports', 'Traditional', 'Team', 'Baseball', 'Arcade', 'Arcade']"
,Donkey Kong 3,WII,"Jul 14, 2008",,/game/wii/donkey-kong-3,E,['Nintendo'],"['Action', 'General', 'Platformer', '2D']"
70,Magnetica Twist,WII,"Jun 30, 2008",8.0,/game/wii/magnetica-twist,E,['Mitchell'],"['Miscellaneous', 'Puzzle', 'Puzzle', 'General', 'Puzzle', 'Matching', 'General']"
47,My Pokemon Ranch,WII,"Jun 9, 2008",5.2,/game/wii/my-pokemon-ranch,E,['Ambrella'],"['Simulation', 'Miscellaneous', 'Virtual Life', 'Virtual', 'Virtual Life']"
72,Dr. Mario Online RX,WII,"May 26, 2008",8.2,/game/wii/dr-mario-online-rx,E,"['Arika', ' Nintendo']","['Miscellaneous', 'Puzzle', 'Puzzle', 'Puzzle', 'Matching', 'Matching']"
80,Wii Fit,WII,"May 19, 2008",7.7,/game/wii/wii-fit,E,['Nintendo'],"['Sports', 'Miscellaneous', 'General', 'Exercise / Fitness']"
67,CrossworDS,DS,"May 5, 2008",6.8,/game/ds/crosswords,E,['Nuevo Retro Games'],"['Miscellaneous', 'Puzzle', 'Puzzle', 'General', 'Logic', 'General']"
,Pokemon Puzzle League,WII,"May 5, 2008",7.9,/game/wii/pokemon-puzzle-league,E,['Nintendo'],"['Miscellaneous', 'Puzzle', 'Puzzle', 'Matching']"
82,Mario Kart Wii,WII,"Apr 27, 2008",8.4,/game/wii/mario-kart-wii,E,['Nintendo'],"['Driving', 'Racing', 'Arcade', 'Kart', 'Kart', 'Automobile']"
59,Pokemon Mystery Dungeon: Explorers of Darkness,DS,"Apr 20, 2008",8.5,/game/ds/pokemon-mystery-dungeon-explorers-of-darkness,E,['ChunSoft'],"['Role-Playing', 'Console-style RPG', 'Console-style RPG', 'Roguelike']"
60,Pokemon Mystery Dungeon: Explorers of Time,DS,"Apr 20, 2008",8.5,/game/ds/pokemon-mystery-dungeon-explorers-of-time,E,['ChunSoft'],"['Role-Playing', 'Console-style RPG', 'Console-style RPG', 'Roguelike']"
,Yoshi's Cookie,WII,"Apr 7, 2008",,/game/wii/yoshis-cookie,E,['Bullet Proof Software'],"['Miscellaneous', 'Puzzle', 'Puzzle', 'General']"
,Cruis'n USA,WII,"Mar 31, 2008",,/game/wii/cruisn-usa,E,['Midway'],"['Driving', 'Racing', 'Arcade']"
93,Super Smash Bros. Brawl,WII,"Mar 9, 2008",8.8,/game/wii/super-smash-bros-brawl,T,['Game Arts'],"['Action', 'Fighting', 'Fighting', '3D', '2D', '3D']"
,Kirby 64: The Crystal Shards,WII,"Feb 25, 2008",8.6,/game/wii/kirby-64-the-crystal-shards,E,['HAL Labs'],"['Action', 'Platformer', '3D']"
85,Professor Layton and the Curious Village,DS,"Feb 10, 2008",8.5,/game/ds/professor-layton-and-the-curious-village,E,['Level 5'],"['Miscellaneous', 'Adventure', 'Puzzle', 'Edutainment', 'General', 'Puzzle', 'General']"
,1080: TenEighty Snowboarding,WII,"Jan 28, 2008",8.3,/game/wii/1080-teneighty-snowboarding,E,['Nintendo'],"['Sports', 'Alternative', 'Snowboarding']"
70,Mario & Sonic at the Olympic Games,DS,"Jan 22, 2008",7.2,/game/ds/mario-sonic-at-the-olympic-games,E,"['Sega', ' Nintendo', ' Sega Sports R&D']","['Sports', 'Olympic Sports', 'Olympic Sports', 'Individual', 'Athletics']"
72,Endless Ocean,WII,"Jan 21, 2008",8.2,/game/wii/endless-ocean,E,['Arika'],"['Adventure', 'General', 'General', '3D', 'Third-Person']"
,Adventures of Lolo 2,WII,"Jan 21, 2008",,/game/wii/adventures-of-lolo-2,E,['Nintendo'],"['Miscellaneous', 'Puzzle', 'Puzzle', 'Action']"
86,Advance Wars: Days of Ruin,DS,"Jan 21, 2008",8.7,/game/ds/advance-wars-days-of-ruin,E10+,['Intelligent Systems'],"['Strategy', 'Turn-Based', 'Modern', 'Modern', 'Tactics']"
,StarTropics,WII,"Jan 7, 2008",,/game/wii/startropics,E,['Nintendo'],"['Action Adventure', 'Modern']"
,Donkey Kong Country 3: Dixie Kong's Double Trouble,WII,"Dec 24, 2007",8.3,/game/wii/donkey-kong-country-3-dixie-kongs-double-trouble,E,['Rare Ltd.'],"['Action', 'Platformer', '2D']"
,Pokemon Snap,WII,"Dec 10, 2007",7.8,/game/wii/pokemon-snap,E,['Hal'],"['Action', 'General']"
69,Master of Illusion,DS,"Nov 26, 2007",,/game/ds/master-of-illusion,E,"['Eighting', ' Tenyo']","['Miscellaneous', 'Puzzle', 'Puzzle', 'General', 'Puzzle', 'Application', 'General']"
,Vegas Stakes,WII,"Nov 26, 2007",,/game/wii/vegas-stakes,E,['Hal'],"['Miscellaneous', 'Parlor', 'Gambling']"
72,Mario Party DS,DS,"Nov 19, 2007",7.9,/game/ds/mario-party-ds,E,['Hudson Soft'],"['Miscellaneous', 'Party', 'Party', 'Party / Minigame']"
,Wrecking Crew,WII,"Nov 19, 2007",,/game/wii/wrecking-crew,E,['Nintendo'],"['Action', 'Platformer', '2D']"
68,Link's Crossbow Training,WII,"Nov 19, 2007",7.1,/game/wii/links-crossbow-training,T,['Nintendo'],"['Action', 'Shooter', 'Shooter', 'Light Gun', 'Light Gun']"
97,Super Mario Galaxy,WII,"Nov 12, 2007",9.0,/game/wii/super-mario-galaxy,E,['Nintendo'],"['Action', 'Platformer', 'Platformer', '3D', '3D']"
,Volleyball,WII,"Nov 12, 2007",,/game/wii/volleyball,E,['Nintendo'],"['Sports', 'Traditional', 'Volleyball']"
67,Mario & Sonic at the Olympic Games,WII,"Nov 6, 2007",7.7,/game/wii/mario-sonic-at-the-olympic-games,E,"['Sega', ' Nintendo', ' Sega Sports R&D']","['Sports', 'Olympic Sports', 'Olympic Sports', 'Individual', 'Athletics']"
78,Fire Emblem: Radiant Dawn,WII,"Nov 5, 2007",8.7,/game/wii/fire-emblem-radiant-dawn,,,
,Super Mario Bros. 3,WII,"Nov 5, 2007",8.7,/game/wii/super-mario-bros-3,E,['Nintendo'],"['Action', 'Platformer', '2D']"
75,Battalion Wars 2,WII,"Oct 29, 2007",7.8,/game/wii/battalion-wars-2,T,['Kuju Entertainment'],"['Strategy', 'Real-Time', 'Military', 'Military', 'Tactics']"
59,Flash Focus: Vision Training in Minutes a Day,DS,"Oct 15, 2007",4.4,/game/ds/flash-focus-vision-training-in-minutes-a-day,E,"['Nintendo', ' Namco Bandai Games']","['Miscellaneous', 'Edutainment', 'Edutainment']"
46,Donkey Kong: Barrel Blast,WII,"Oct 8, 2007",7.0,/game/wii/donkey-kong-barrel-blast,E,['Paon Corporation'],"['Driving', 'Racing', 'Arcade', 'Kart', 'Other', 'Kart']"
90,The Legend of Zelda: Phantom Hourglass,DS,"Oct 1, 2007",8.0,/game/ds/the-legend-of-zelda-phantom-hourglass,E,['Nintendo'],"['Action Adventure', 'Fantasy', 'Fantasy', 'Open-World']"
,Super Mario Bros.: The Lost Levels,WII,"Oct 1, 2007",6.1,/game/wii/super-mario-bros-the-lost-levels,E,['Nintendo'],"['Action', 'Platformer', '2D']"
,Sin and Punishment,WII,"Oct 1, 2007",8.5,/game/wii/sin-and-punishment,T,['Treasure'],"['Action', 'General']"
78,Chibi-Robo! Park Patrol,DS,"Sep 24, 2007",7.7,/game/ds/chibi-robo!-park-patrol,E,['Skip Ltd.'],"['Action Adventure', 'Fantasy', 'General', 'Fantasy']"
